"Obs_year","Park_code","Obs_date_str","Species","Sci_name","Com_name","Taxon_family","Taxon_sort","Observer","Loc_description","Obs_notes","Incidental_obs_ID","DPL_code","DPL_date_str"
2012,"MORA","6/2/2012","CBCH","Poecile rufescens","Chestnut-backed Chickadee","Paridae",1505,"Alger_Samantha","4001",,541,,""
2012,"MORA","7/19/2012","CHSP","Spizella passerina","Chipping Sparrow","Fringillidae",1894,"Alger_Samantha","4016",,324,,""
2012,"MORA","6/28/2012","CLNU","Nucifraga columbiana","Clark’s Nutcracker","Corvidae",1453,"Mulvey_Christopher","4004",,959,,""
2012,"MORA","6/4/2012","CORA","Corvus corax","Common Raven","Corvidae",1471,"Alger_Samantha","Ohanapecosh",,991,,""
2012,"MORA","6/2/2012","DEJU","Junco hyemalis","Dark-eyed Junco","Fringillidae",1910,"Alger_Samantha","4001",,362,,""
2012,"MORA","7/25/2012","DOWO","Picoides pubescens","Downy Woodpecker","Picidae",1012,"Alger_Samantha","4003",,752,,""
2012,"MORA","6/2/2012","EVGR","Coccothraustes vespertinus","Evening Grosbeak","Fringillidae",1780,"Mulvey_Christopher","4001",,386,,""
2012,"MORA","6/28/2012","FOSP","Passerella iliaca","Fox Sparrow","Fringillidae",1906,"Alger_Samantha","switchbacks before Yellowstone Cliffs",,495,,""
2012,"MORA","6/2/2012","GCKI","Regulus satrapa","Golden-crowned Kinglet","Regulidae",1587,"Alger_Samantha","4001",,717,,""
2012,"MORA","7/10/2012","GCRF","Leucosticte tephrocotis","Gray-crowned Rosy-Finch","Fringillidae",1826,"Alger_Samantha","Paradise",,888,,""
2012,"MORA","6/2/2012","HADU","Histrionicus histrionicus","Harlequin Duck","Anatidae",89,"Alger_Samantha","4001",,884,,""
2012,"MORA","6/12/2012","HAFL","Empidonax hammondii","Hammond's Flycatcher","Tyrannidae",1365,"Alger_Samantha","4002",,744,,""
2012,"MORA","6/3/2012","HAWO","Picoides villosus","Hairy Woodpecker","Picidae",1016,"Alger_Samantha","4005",,609,,""
2012,"MORA","6/12/2012","HETH","Catharus guttatus","Hermit Thrush","Muscicapidae",1661,"Alger_Samantha","4002",,410,,""
2012,"MORA","6/3/2012","HEWA","Setophaga occidentalis","Hermit Warbler","Fringillidae",2125,"Alger_Samantha","4005",,950,,""
2012,"MORA","7/16/2012","HOLA","Eremophila alpestris","Horned Lark","Alaudidae",1476,"Alger_Samantha","Sunrise",,853,,""
2012,"MORA","7/16/2012","MOCH","Poecile gambeli","Mountain Chickadee","Paridae",1503,"Mulvey_Christopher","4075",,399,,""
2012,"MORA","6/15/2012","NOFL","Colaptes auratus","Northern Flicker","Picidae",1028,"Mulvey_Christopher","4009",,667,,""
2012,"MORA","6/21/2012","NOPO","Glaucidium gnoma","Northern Pygmy-Owl","Strigidae",895,"Alger_Samantha","4017",,792,,""
2012,"MORA","7/17/2012","OCWA","Oreothlypis celata","Orange-crowned Warbler","Fringillidae",2068,"Mulvey_Christopher","Fremont",,787,,""
2012,"MORA","6/22/2012","OSFL","Contopus cooperi","Olive-sided Flycatcher","Tyrannidae",1346,"Alger_Samantha","4012",,435,,""
2012,"MORA","6/2/2012","OSPR","Pandion haliaetus","Osprey","Accipitridae",813,"Alger_Samantha","near Nisqually entrance",,690,,""
2012,"MORA","6/1/2012","PAWR","Troglodytes pacificus","Pacific Wren","Certhiidae",1534,"Alger_Samantha","4001",,633,,""
2012,"MORA","6/28/2012","PIGR","Pinicola enucleator","Pine Grosbeak","Fringillidae",1823,"Alger_Samantha","4004",,587,,""
2012,"MORA","6/12/2012","PISI","Spinus pinus","Pine Siskin","Fringillidae",1845,"Alger_Samantha","4002",,771,,""
2012,"MORA","6/13/2012","PIWO","Dryocopus pileatus","Pileated Woodpecker","Picidae",1037,"Mulvey_Christopher","4026",,551,,""
2012,"MORA","7/17/2012","PRFA","Falco mexicanus","Prairie Falcon","Falconidae",1062,"Alger_Samantha","Fremont",,684,,""
2012,"MORA","6/2/2012","PSFL","Empidonax difficilis","Pacific-slope Flycatcher","Tyrannidae",1370,"Alger_Samantha","4001",,530,,""
2012,"MORA","6/2/2012","RBNU","Sitta canadensis","Red-breasted Nuthatch","Sittidae",1516,"Alger_Samantha","4001",,1019,,""
2012,"MORA","6/3/2012","RBSA","Sphyrapicus ruber","Red-breasted Sapsucker","Picidae",1006,"Alger_Samantha","4005",,481,,""
2012,"MORA","7/17/2012","RCKI","Regulus calendula","Ruby-crowned Kinglet","Regulidae",1588,"Alger_Samantha","Sunrise Camp",,708,,""
2012,"MORA","6/3/2012","RECR","Loxia curvirostra","Red Crossbill","Fringillidae",1839,"Alger_Samantha","4005",,807,,""
2012,"MORA","7/24/2012","RUGR","Bonasa umbellus","Ruffed Grouse","Phasianidae",152,"Alger_Samantha","Mowich, on road",,355,,""
2012,"MORA","7/17/2012","RUHU","Selasphorus rufus","Rufous Hummingbird","Trochilidae",371,"Alger_Samantha","4027",,507,,""
2012,"MORA","7/18/2012","SAVS","Passerculus sandwichensis","Savannah Sparrow","Fringillidae",1944,"Mulvey_Christopher","4011",,333,,""
2012,"MORA","6/1/2012","SOGR","Dendragapus fuliginosus","Sooty Grouse","Phasianidae",160,"Alger_Samantha","Paradise lower parking lot",,654,,""
2012,"MORA","6/2/2012","SPSA","Actitis macularius","Spotted Sandpiper","Scolopacidae",555,"Alger_Samantha","4001","fledgling",940,,""
2012,"MORA","6/2/2012","STJA","Cyanocitta stelleri","Steller’s Jay","Corvidae",1444,"Alger_Samantha","4001",,875,,""
2012,"MORA","6/2/2012","SWTH","Catharus ustulatus","Swainson’s Thrush","Muscicapidae",1660,"Alger_Samantha","4001",,471,,""
2012,"MORA","6/1/2012","TOWA","Setophaga townsendi","Townsend’s Warbler","Fringillidae",2123,"Alger_Samantha","4001",,917,,""
2012,"MORA","6/1/2012","TRES","Tachycineta bicolor","Tree Swallow","Hirundinidae",1478,"Alger_Samantha","Westside Rd.",,515,,""
2012,"MORA","6/13/2012","VASW","Chaetura vauxi","Vaux’s Swift","Apodidae",290,"Mulvey_Christopher","4026",,565,,""
2012,"MORA","6/3/2012","VATH","Ixoreus naevius","Varied Thrush","Turdidae",1687,"Alger_Samantha","4005",,972,,""
2012,"MORA","6/3/2012","VEER","Catharus fuscescens","Veery","Muscicapidae",1656,"Alger_Samantha","4005",,513,,""
2012,"MORA","6/1/2012","VGSW","Tachycineta thalassina","Violet-green Swallow","Hirundinidae",1480,"Alger_Samantha","Westside Rd.",,576,,""
2012,"MORA","6/2/2012","WAVI","Vireo gilvus","Warbling Vireo","Vireonidae",1421,"Alger_Samantha","4001",,698,,""
2012,"MORA","6/2/2012","WETA","Piranga ludoviciana","Western Tanager","Fringillidae",2151,"Alger_Samantha","4001",,460,,""
2012,"MORA","6/1/2012","WIWA","Cardellina pusilla","Wilson’s Warbler","Fringillidae",2138,"Alger_Samantha","Westside Rd.",,844,,""
2012,"MORA","7/17/2012","WTPT","Lagopus leucura","White-tailed Ptarmigan","Phasianidae",158,"Mulvey_Christopher","Fremont",,1007,,""
2012,"MORA","6/1/2012","YEWA","Setophaga petechia","Yellow Warbler","Fringillidae",2101,"Alger_Samantha","Westside Rd.",,831,,""
2012,"MORA","6/1/2012","YRWA","Setophaga coronata","Yellow-rumped Warbler","Fringillidae",2111,"Alger_Samantha","Westside Rd.",,375,,""
2012,"NOCA","5/9/2012","AMCR","Corvus brachyrhynchos","American Crow","Corvidae",1458,"Holmgren_Mandy","Newhalem",,2339,,""
2012,"NOCA","5/8/2012","AMDI","Cinclus mexicanus","American Dipper","Cinclidae",1584,"Holmgren_Mandy","Diablo",,1597,,""
2012,"NOCA","5/9/2012","AMGO","Spinus tristis","American Goldfinch","Fringillidae",1853,"Holmgren_Mandy","Newhalem",,1683,,""
2012,"NOCA","5/10/2012","AMPI","Anthus rubescens","American Pipit","Passeridae",1757,"Holmgren_Mandy","Colonial Creek",,2156,,""
2012,"NOCA","6/2/2012","AMRE","Setophaga ruticilla","American Redstart","Fringillidae",2091,"Holmgren_Mandy","Stehekin",,1728,,""
2012,"NOCA","5/8/2012","AMRO","Turdus migratorius","American Robin","Muscicapidae",1681,"Holmgren_Mandy","Diablo",,2029,,""
2012,"NOCA","7/29/2012","ATTW","Picoides dorsalis","American Three-toed Woodpecker","Picidae",1009,"Holmgren_Mandy","Boundary Camp, Copper Ridge Trail",,1838,,""
2012,"NOCA","6/4/2012","BADO","Strix varia","Barred Owl","Strigidae",908,"Cotterill_Gavin_G","Newhalem",,1655,,""
2012,"NOCA","5/31/2012","BAEA","Haliaeetus leucocephalus","Bald Eagle","Accipitridae",839,"Holmgren_Mandy","Diablo",,1928,,""
2012,"NOCA","5/10/2012","BAGO","Bucephala islandica","Barrow’s Goldeneye","Anatidae",100,"Holmgren_Mandy","Colonial Creek",,1219,,""
2012,"NOCA","5/10/2012","BARS","Hirundo rustica","Barn Swallow","Hirundinidae",1495,"Holmgren_Mandy","Colonial Creek",,1059,,""
2012,"NOCA","5/13/2012","BBWO","Picoides arcticus","Black-backed Woodpecker","Picidae",1010,"Holmgren_Mandy","Stehekin","we counted 11 in burn",2282,,""
2012,"NOCA","5/9/2012","BCCH","Poecile atricapillus","Black-capped Chickadee","Paridae",1502,"Holmgren_Mandy","Newhalem",,2308,,""
2012,"NOCA","5/9/2012","BEKI","Megaceryle alcyon","Belted Kingfisher","Cerylidae",956,"Holmgren_Mandy","Newhalem",,2146,,""
2012,"NOCA","5/9/2012","BHCO","Molothrus ater","Brown-headed Cowbird","Fringillidae",2038,"Holmgren_Mandy","Newhalem",,1380,,""
2012,"NOCA","5/9/2012","BHGR","Pheucticus melanocephalus","Black-headed Grosbeak","Fringillidae",2169,"Holmgren_Mandy","Newhalem",,2388,,""
2012,"NOCA","6/16/2012","BLSW","Cypseloides niger","Black Swift","Apodidae",282,"Holmgren_Mandy","Bridge Creek Trail",,2239,,""
2012,"NOCA","6/4/2012","BOBO","Dolichonyx oryzivorus","Bobolink","Icteridae",1991,"Holmgren_Mandy","Stehekin",,2311,,""
2012,"NOCA","5/14/2012","BRCR","Certhia americana","Brown Creeper","Certhiidae",1520,"Holmgren_Mandy","Stehekin",,1303,,""
2012,"NOCA","5/9/2012","BTYW","Setophaga nigrescens","Black-throated Gray Warbler","Fringillidae",2122,"Holmgren_Mandy","Newhalem",,1240,,""
2012,"NOCA","5/10/2012","BUFF","Bucephala albeola","Bufflehead","Anatidae",98,"Holmgren_Mandy","Colonial Creek",,2316,,""
2012,"NOCA","5/31/2012","BUOR","Icterus bullockii","Bullock's Oriole","Fringillidae",2020,"Holmgren_Mandy","Diablo",,1114,,""
2012,"NOCA","5/13/2012","CAFI","Haemorhous cassinii","Cassin’s Finch","Fringillidae",1831,"Holmgren_Mandy","Stehekin",,2191,,""
2012,"NOCA","5/10/2012","CAHU","Selasphorus calliope","Calliope Hummingbird","Trochilidae",376,"Holmgren_Mandy","Colonial Creek",,2041,,""
2012,"NOCA","5/30/2012","CAJA","Perisoreus canadensis","Gray Jay","Corvidae",1427,"Holmgren_Mandy","Sourdough",,2104,,""
2012,"NOCA","5/10/2012","CANG","Branta canadensis","Canada Goose","Anatidae",37,"Holmgren_Mandy","Colonial Creek",,1609,,""
2012,"NOCA","5/13/2012","CANW","Catherpes mexicanus","Canyon Wren","Certhiidae",1524,"Holmgren_Mandy","Stehekin",,2377,,""
2012,"NOCA","5/9/2012","CAVI","Vireo cassinii","Cassin's Vireo","Vireonidae",1416,"Holmgren_Mandy","Newhalem",,2273,,""
2012,"NOCA","5/9/2012","CBCH","Poecile rufescens","Chestnut-backed Chickadee","Paridae",1505,"Holmgren_Mandy","Newhalem",,1464,,""
2012,"NOCA","5/29/2012","CEDW","Bombycilla cedrorum","Cedar Waxwing","Bombycillidae",1717,"Holmgren_Mandy","Skagit",,2202,,""
2012,"NOCA","5/13/2012","CHSP","Spizella passerina","Chipping Sparrow","Fringillidae",1894,"Holmgren_Mandy","Stehekin",,1041,,""
2012,"NOCA","6/3/2012","CLNU","Nucifraga columbiana","Clark’s Nutcracker","Corvidae",1453,"Holmgren_Mandy","Stehekin",,2227,,""
2012,"NOCA","5/10/2012","CLSW","Petrochelidon pyrrhonota","Cliff Swallow","Hirundinidae",1497,"Holmgren_Mandy","Colonial Creek",,1129,,""
2012,"NOCA","5/15/2012","COHA","Accipiter cooperii","Cooper’s Hawk","Accipitridae",833,"Holmgren_Mandy","Stehekin",,1285,,""
2012,"NOCA","6/5/2012","COLO","Gavia immer","Common Loon","Gaviidae",670,"Cotterill_Gavin_G","May Creek/Ross Lake",,1196,,""
2012,"NOCA","5/9/2012","COME","Mergus merganser","Common Merganser","Anatidae",103,"Holmgren_Mandy","Newhalem",,1899,,""
2012,"NOCA","6/3/2012","CONI","Chordeiles minor","Common Nighthawk","Caprimulgidae",256,"Cotterill_Gavin_G","Thunder Creek",,2261,,""
2012,"NOCA","5/9/2012","CORA","Corvus corax","Common Raven","Corvidae",1471,"Holmgren_Mandy","Newhalem",,2292,,""
2012,"NOCA","5/9/2012","COYE","Geothlypis trichas","Common Yellowthroat","Fringillidae",2084,"Holmgren_Mandy","Newhalem",,1768,,""
2012,"NOCA","5/9/2012","DEJU","Junco hyemalis","Dark-eyed Junco","Fringillidae",1910,"Holmgren_Mandy","Newhalem",,1102,,""
2012,"NOCA","5/9/2012","DOWO","Picoides pubescens","Downy Woodpecker","Picidae",1012,"Holmgren_Mandy","Newhalem",,1887,,""
2012,"NOCA","5/13/2012","DUFL","Empidonax oberholseri","Dusky Flycatcher","Tyrannidae",1368,"Holmgren_Mandy","Stehekin",,1790,,""
2012,"NOCA","5/10/2012","EUCD","Streptopelia decaocto","Eurasian Collared-dove","Columbidae",192,"Holmgren_Mandy","Colonial Creek",,1906,,""
2012,"NOCA","5/9/2012","EUST","Sturnus vulgaris","European Starling","Sturnidae",1714,"Holmgren_Mandy","Newhalem",,1633,,""
2012,"NOCA","5/9/2012","EVGR","Coccothraustes vespertinus","Evening Grosbeak","Fringillidae",1780,"Holmgren_Mandy","Newhalem",,1151,,""
2012,"NOCA","7/3/2012","FOSP","Passerella iliaca","Fox Sparrow","Fringillidae",1906,"Holmgren_Mandy","Desolation",,1366,,""
2012,"NOCA","5/18/2012","GBHE","Ardea herodias","Great Blue Heron","Ardeidae",776,"Holmgren_Mandy","Newhalem",,2183,,""
2012,"NOCA","5/10/2012","GCKI","Regulus satrapa","Golden-crowned Kinglet","Regulidae",1587,"Holmgren_Mandy","Colonial Creek",,1802,,""
2012,"NOCA","7/9/2012","GCRF","Leucosticte tephrocotis","Gray-crowned Rosy-Finch","Fringillidae",1826,"Holmgren_Mandy","Sourdough",,2136,,""
2012,"NOCA","5/13/2012","GCSP","Zonotrichia atricapilla","Golden-crowned Sparrow","Fringillidae",1927,"Holmgren_Mandy","Stehekin",,1669,,""
2012,"NOCA","6/2/2012","GRCA","Dumetella carolinensis","Gray Catbird","Sturnidae",1693,"Holmgren_Mandy","Stehekin",,2095,,""
2012,"NOCA","5/14/2012","HADU","Histrionicus histrionicus","Harlequin Duck","Anatidae",89,"Holmgren_Mandy","Stehekin",,2127,,""
2012,"NOCA","5/9/2012","HAFL","Empidonax hammondii","Hammond's Flycatcher","Tyrannidae",1365,"Holmgren_Mandy","Newhalem",,1855,,""
2012,"NOCA","5/9/2012","HAWO","Picoides villosus","Hairy Woodpecker","Picidae",1016,"Holmgren_Mandy","Newhalem",,1585,,""
2012,"NOCA","5/30/2012","HETH","Catharus guttatus","Hermit Thrush","Muscicapidae",1661,"Holmgren_Mandy","Sourdough",,1207,,""
2012,"NOCA","5/31/2012","HOFI","Haemorhous mexicanus","House Finch","Fringillidae",1829,"Holmgren_Mandy","Diablo",,1878,,""
2012,"NOCA","5/13/2012","HOWR","Troglodytes aedon","House Wren","Certhiidae",1528,"Holmgren_Mandy","Stehekin",,2072,,""
2012,"NOCA","6/2/2012","KILL","Charadrius vociferus","Killdeer","Charadriidae",490,"Holmgren_Mandy","Stehekin",,1674,,""
2012,"NOCA","5/15/2012","LAZB","Passerina amoena","Lazuli Bunting","Fringillidae",2176,"Holmgren_Mandy","Stehekin",,1175,,""
2012,"NOCA","6/4/2012","LISP","Melospiza lincolnii","Lincoln’s Sparrow","Fringillidae",1950,"Holmgren_Mandy","Stehekin",,2301,,""
2012,"NOCA","5/10/2012","MALL","Anas platyrhynchos","Mallard","Anatidae",68,"Holmgren_Mandy","Colonial Creek",,1355,,""
2012,"NOCA","5/13/2012","MGWA","Geothlypis tolmiei","MacGillivray’s Warbler","Fringillidae",2076,"Holmgren_Mandy","Stehekin",,1974,,""
2012,"NOCA","7/14/2012","MOBL","Sialia currucoides","Mountain Bluebird","Muscicapidae",1635,"Reading_Erin","Stilletto",,1068,,""
2012,"NOCA","5/14/2012","MOCH","Poecile gambeli","Mountain Chickadee","Paridae",1503,"Holmgren_Mandy","Stehekin",,1186,,""
2012,"NOCA","5/31/2012","MODO","Zenaida macroura","Mourning Dove","Columbidae",225,"Holmgren_Mandy","Diablo",,1079,,""
2012,"NOCA","5/9/2012","NAWA","Oreothlypis ruficapilla","Nashville Warbler","Fringillidae",2071,"Holmgren_Mandy","Newhalem",,2352,,""
2012,"NOCA","5/9/2012","NOFL","Colaptes auratus","Northern Flicker","Picidae",1028,"Holmgren_Mandy","Newhalem",,1706,,""
2012,"NOCA","6/30/2012","NOGO","Accipiter gentilis","Northern Goshawk","Accipitridae",836,"Holmgren_Mandy","Thunder Knob",,1872,,""
2012,"NOCA","5/9/2012","NRWS","Stelgidopteryx serripennis","Northern Rough-winged Swallow","Hirundinidae",1486,"Holmgren_Mandy","Newhalem",,1163,,""
2012,"NOCA","5/10/2012","NSHO","Anas clypeata","Northern Shoveler","Anatidae",60,"Holmgren_Mandy","Colonial Creek",,2050,,""
2012,"NOCA","5/9/2012","OCWA","Oreothlypis celata","Orange-crowned Warbler","Fringillidae",2068,"Holmgren_Mandy","Newhalem",,1986,,""
2012,"NOCA","5/17/2012","OSFL","Contopus cooperi","Olive-sided Flycatcher","Tyrannidae",1346,"Holmgren_Mandy","Colonial Creek",,1275,,""
2012,"NOCA","5/10/2012","OSPR","Pandion haliaetus","Osprey","Accipitridae",813,"Holmgren_Mandy","Colonial Creek",,1741,,""
2012,"NOCA","5/9/2012","PAWR","Troglodytes pacificus","Pacific Wren","Certhiidae",1534,"Holmgren_Mandy","Newhalem",,1643,,""
2012,"NOCA","6/2/2012","PEFA","Falco peregrinus","Peregrine Falcon","Falconidae",1061,"Holmgren_Mandy","Stehekin",,1575,,""
2012,"NOCA","7/3/2012","PIGR","Pinicola enucleator","Pine Grosbeak","Fringillidae",1823,"Holmgren_Mandy","Desolation",,1533,,""
2012,"NOCA","5/9/2012","PISI","Spinus pinus","Pine Siskin","Fringillidae",1845,"Holmgren_Mandy","Newhalem",,1961,,""
2012,"NOCA","5/10/2012","PIWO","Dryocopus pileatus","Pileated Woodpecker","Picidae",1037,"Holmgren_Mandy","Colonial Creek",,1476,,""
2012,"NOCA","5/10/2012","PSFL","Empidonax difficilis","Pacific-slope Flycatcher","Tyrannidae",1370,"Holmgren_Mandy","Colonial Creek",,1450,,""
2012,"NOCA","5/9/2012","PUFI","Haemorhous purpureus","Purple Finch","Fringillidae",1830,"Holmgren_Mandy","Newhalem",,1545,,""
2012,"NOCA","6/25/2012","RBGU","Larus delawarensis","Ring-billed Gull","Laridae",618,"Holmgren_Mandy","Ross Lake",,1484,,""
2012,"NOCA","5/9/2012","RBNU","Sitta canadensis","Red-breasted Nuthatch","Sittidae",1516,"Holmgren_Mandy","Newhalem",,2364,,""
2012,"NOCA","5/9/2012","RBSA","Sphyrapicus ruber","Red-breasted Sapsucker","Picidae",1006,"Holmgren_Mandy","Newhalem",,1344,,""
2012,"NOCA","5/10/2012","RCKI","Regulus calendula","Ruby-crowned Kinglet","Regulidae",1588,"Holmgren_Mandy","Colonial Creek",,1779,,""
2012,"NOCA","5/14/2012","RECR","Loxia curvirostra","Red Crossbill","Fringillidae",1839,"Holmgren_Mandy","Stehekin",,2017,,""
2012,"NOCA","5/29/2012","REVI","Vireo olivaceus","Red-eyed Vireo","Vireonidae",1423,"Holmgren_Mandy","Skagit",,1264,,""
2012,"NOCA","5/13/2012","RNSA","Sphyrapicus nuchalis","Red-naped Sapsucker","Picidae",1004,"Holmgren_Mandy","Stehekin",,1939,,""
2012,"NOCA","5/15/2012","RTHA","Buteo jamaicensis","Red-tailed Hawk","Accipitridae",869,"Holmgren_Mandy","Stehekin",,1949,,""
2012,"NOCA","5/9/2012","RUGR","Bonasa umbellus","Ruffed Grouse","Phasianidae",152,"Holmgren_Mandy","Newhalem",,1087,,""
2012,"NOCA","5/8/2012","RUHU","Selasphorus rufus","Rufous Hummingbird","Trochilidae",371,"Holmgren_Mandy","Diablo",,1392,,""
2012,"NOCA","5/10/2012","RWBL","Agelaius phoeniceus","Red-winged Blackbird","Fringillidae",2031,"Holmgren_Mandy","Colonial Creek",,1567,,""
2012,"NOCA","5/12/2012","SAPH","Sayornis saya","Say's Phoebe","Tyrannidae",1379,"Holmgren_Mandy","Stehekin",,1510,,""
2012,"NOCA","6/1/2012","SAVS","Passerculus sandwichensis","Savannah Sparrow","Fringillidae",1944,"Cotterill_Gavin_G","Diablo",,1051,,""
2012,"NOCA","5/9/2012","SOGR","Dendragapus fuliginosus","Sooty Grouse","Phasianidae",160,"Holmgren_Mandy","Newhalem",,1694,,""
2012,"NOCA","5/9/2012","SOSP","Melospiza melodia","Song Sparrow","Fringillidae",1949,"Holmgren_Mandy","Newhalem",,1438,,""
2012,"NOCA","5/10/2012","SPSA","Actitis macularius","Spotted Sandpiper","Scolopacidae",555,"Holmgren_Mandy","Colonial Creek",,2214,,""
2012,"NOCA","5/9/2012","SPTO","Pipilo maculatus","Spotted Towhee","Fringillidae",1966,"Holmgren_Mandy","Newhalem",,1815,,""
2012,"NOCA","5/15/2012","SSHA","Accipiter striatus","Sharp-shinned Hawk","Accipitridae",832,"Holmgren_Mandy","Stehekin",,1230,,""
2012,"NOCA","5/9/2012","STJA","Cyanocitta stelleri","Steller’s Jay","Corvidae",1444,"Holmgren_Mandy","Newhalem",,2116,,""
2012,"NOCA","5/14/2012","SWTH","Catharus ustulatus","Swainson’s Thrush","Muscicapidae",1660,"Holmgren_Mandy","Stehekin",,1332,,""
2012,"NOCA","5/14/2012","TOSO","Myadestes townsendi","Townsend’s Solitaire","Muscicapidae",1636,"Holmgren_Mandy","Stehekin",,1718,,""
2012,"NOCA","5/10/2012","TOWA","Setophaga townsendi","Townsend’s Warbler","Fringillidae",2123,"Holmgren_Mandy","Colonial Creek",,2176,,""
2012,"NOCA","5/9/2012","TRES","Tachycineta bicolor","Tree Swallow","Hirundinidae",1478,"Holmgren_Mandy","Newhalem",,1426,,""
2012,"NOCA","5/13/2012","TUVU","Cathartes aura","Turkey Vulture","Ciconiidae",809,"Holmgren_Mandy","Stehekin",,1555,,""
2012,"NOCA","5/9/2012","VASW","Chaetura vauxi","Vaux’s Swift","Apodidae",290,"Holmgren_Mandy","Newhalem",,1498,,""
2012,"NOCA","5/9/2012","VATH","Ixoreus naevius","Varied Thrush","Turdidae",1687,"Holmgren_Mandy","Newhalem",,2250,,""
2012,"NOCA","6/1/2012","VEER","Catharus fuscescens","Veery","Muscicapidae",1656,"Holmgren_Mandy","Stehekin",,1403,,""
2012,"NOCA","5/9/2012","VGSW","Tachycineta thalassina","Violet-green Swallow","Hirundinidae",1480,"Holmgren_Mandy","Newhalem",,1522,,""
2012,"NOCA","5/9/2012","WAVI","Vireo gilvus","Warbling Vireo","Vireonidae",1421,"Holmgren_Mandy","Newhalem",,1753,,""
2012,"NOCA","5/8/2012","WCSP","Zonotrichia leucophrys","White-crowned Sparrow","Fringillidae",1920,"Holmgren_Mandy","Diablo",,2003,,""
2012,"NOCA","5/31/2012","WEKI","Tyrannus verticalis","Western Kingbird","Tyrannidae",1332,"Holmgren_Mandy","Diablo",,1618,,""
2012,"NOCA","5/9/2012","WETA","Piranga ludoviciana","Western Tanager","Fringillidae",2151,"Holmgren_Mandy","Newhalem",,1318,,""
2012,"NOCA","5/14/2012","WEWP","Contopus sordidulus","Western Wood-Pewee","Tyrannidae",1350,"Holmgren_Mandy","Stehekin",,1915,,""
2012,"NOCA","6/6/2012","WIFL","Empidonax traillii","Willow Flycatcher","Tyrannidae",1361,"Holmgren_Mandy","Skagit",,1414,,""
2012,"NOCA","5/9/2012","WIWA","Cardellina pusilla","Wilson’s Warbler","Fringillidae",2138,"Holmgren_Mandy","Newhalem",,2084,,""
2012,"NOCA","5/18/2012","WODU","Aix sponsa","Wood Duck","Anatidae",54,"Holmgren_Mandy","Newhalem",,1864,,""
2012,"NOCA","7/29/2012","WTPT","Lagopus leucura","White-tailed Ptarmigan","Phasianidae",158,"Holmgren_Mandy","Copper Ridge",,2325,,""
2012,"NOCA","6/4/2012","YBCH","Icteria virens","Yellow-breasted Chat","Parulidae",1989,"Holmgren_Mandy","Stehekin",,2235,,""
2012,"NOCA","5/13/2012","YEWA","Setophaga petechia","Yellow Warbler","Fringillidae",2101,"Holmgren_Mandy","Stehekin",,2060,,""
2012,"NOCA","5/31/2012","YHBL","Xanthocephalus xanthocephalus","Yellow-headed Blackbird","Fringillidae",1990,"Holmgren_Mandy","Diablo",,1325,,""
2012,"NOCA","5/8/2012","YRWA","Setophaga coronata","Yellow-rumped Warbler","Fringillidae",2111,"Holmgren_Mandy","Diablo",,1139,,""
2012,"OLYM","5/1/2012","AMCR","Corvus brachyrhynchos","American Crow","Corvidae",1458,"Tyson_Anya_M","Elwha",,3634,,""
2012,"OLYM","5/26/2012","AMDI","Cinclus mexicanus","American Dipper","Cinclidae",1584,"Tyson_Anya_M","Quinault",,2894,,""
2012,"OLYM","5/2/2012","AMGO","Spinus tristis","American Goldfinch","Fringillidae",1853,"Tyson_Anya_M","Elwha",,2982,,""
2012,"OLYM","7/29/2012","AMKE","Falco sparverius","American Kestrel","Falconidae",1053,"Cejtin_Mikael_R","Skyline (3122)","2 adults, 1 juvenile, nest cavity observed",3484,,""
2012,"OLYM","5/31/2012","AMPI","Anthus rubescens","American Pipit","Passeridae",1757,"Tyson_Anya_M","Hurricane Hill",,3476,,""
2012,"OLYM","5/1/2012","AMRO","Turdus migratorius","American Robin","Muscicapidae",1681,"Tyson_Anya_M","Elwha",,3316,,""
2012,"OLYM","7/15/2012","ATTW","Picoides dorsalis","American Three-toed Woodpecker","Picidae",1009,"Holmgren_Mandy","Below Gray Wolf Pass (N side)",,3122,,""
2012,"OLYM","5/4/2012","AWPE","Pelecanus erythrorhynchos","American White Pelican","Pelecanidae",766,"Holmgren_Mandy","Kalaloch",,3108,,""
2012,"OLYM","5/6/2012","BADO","Strix varia","Barred Owl","Strigidae",908,"Tyson_Anya_M","Ozette",,2951,,""
2012,"OLYM","5/6/2012","BAEA","Haliaeetus leucocephalus","Bald Eagle","Accipitridae",839,"Tyson_Anya_M","Mora",,3215,,""
2012,"OLYM","5/6/2012","BANO","Tyto alba","Barn Owl","Tytonidae",874,"Tyson_Anya_M","Ozette",,2813,,""
2012,"OLYM","5/6/2012","BARS","Hirundo rustica","Barn Swallow","Hirundinidae",1495,"Tyson_Anya_M","Ozette",,2421,,""
2012,"OLYM","5/2/2012","BEKI","Megaceryle alcyon","Belted Kingfisher","Cerylidae",956,"Tyson_Anya_M","Elwha",,3456,,""
2012,"OLYM","5/2/2012","BHCO","Molothrus ater","Brown-headed Cowbird","Fringillidae",2038,"Tyson_Anya_M","Elwha",,2699,,""
2012,"OLYM","5/23/2012","BHGR","Pheucticus melanocephalus","Black-headed Grosbeak","Fringillidae",2169,"Tyson_Anya_M","Peabody Creek",,3657,,""
